SOC,T_degC,V_Vsrc0_V,R_R0_Ohm,R_R1_Ohm,C_C1_F,R_R2_Ohm,C_C2_F
0.03,15,3.25892368852498,NaN,NaN,NaN,NaN,NaN
0.02,15,3.19578543457285,NaN,NaN,NaN,NaN,NaN
0.00999999999999999,15,3.11233639381867,NaN,NaN,NaN,NaN,NaN
-8.67361737988404e-18,15,3.01057679147723,NaN,NaN,NaN,NaN,NaN
-0.01,15,2.81515658733974,NaN,NaN,NaN,NaN,NaN
-0.0197373230555555,15,NaN,NaN,NaN,NaN,NaN,NaN
1,5,4.187562578,0.0175976289758299,0.0027073661643308,817.518469729039,0.0105297711282724,6000.67392213509
0.99,5,4.14287138099441,0.0175976289758299,0.0027073661643308,817.518469729039,0.0105297711282724,6000.67392213509
0.98,5,4.12466347246283,0.0175446392314855,0.00265405981214466,786.639614962504,0.0106739428730242,5743.99442185003
0.97,5,4.11221947532414,0.0172400028049596,0.0023476032167785,609.118019271345,0.0115027818431034,4268.35179143762
0.96,5,4.10365460141144,0.0172302855616742,0.00192349426666206,1595.65658933192,0.0124471396713439,3028.40881480874
0.95,5,4.09783965141186,0.0181825778632071,0.0011156100497199,6379.29298765789,0.0137683134222951,2557.30465754314
0.94,5,4.09368246022026,0.0188973537849397,0.00054578155948582,9504.68336634392,0.0152516153491832,2163.84271840659
0.93,5,4.09019467397461,0.0188426198936398,0.000747210268037402,7257.65864840307,0.0172601830386151,2021.92742546837
0.92,5,4.08657942136257,0.0187629743190801,0.0010096406041444,5217.85481339077,0.0192943783137598,1911.49016672224
0.91,5,4.08219938267387,0.0186060578063925,0.00146128549229087,3820.80770648256,0.0214080651097834,1898.69132153043
0.9,5,4.07664230319651,0.0184499800840817,0.00187698772794206,2690.43701059232,0.0233318750231466,1898.5255492311
0.89,5,4.06973647488271,0.0182963303744441,0.00218864821707439,2332.00376593345,0.0247060559824939,1934.92822350947
0.88,5,4.06150893145082,0.0181537671665358,0.0024571300469934,2037.84562977542,0.025852732552819,1977.46760731785
0.87,5,4.05213657460015,0.0180428122492981,0.00260250689352632,1926.93973693155,0.0263507802740529,2037.50312320866
0.86,5,4.04188766453754,0.0179445126604039,0.00271797652134315,1839.73116533925,0.0266987853248564,2097.63545983325
0.85,5,4.0310593953033,0.0178808487802071,0.00275159464066683,1817.37855745594,0.0266361464094107,2158.03278007895
0.84,5,4.01993009084661,0.0178265062198168,0.00277363639077407,1802.69501173105,0.0265185162247928,2214.26407594775
0.83,5,4.00873258613976,0.0177966714075296,0.00276524138443501,1808.17507453684,0.0262563022043301,2259.54200060507
0.82,5,3.99764515265496,0.0177740198719823,0.00275647347455227,1813.92219554733,0.0259986778055914,2298.27659761832
0.81,5,3.98679188152767,0.0177695248418927,0.00274676301080854,1820.34433492715,0.0257526541699719,2320.47222942347
0.8,5,3.97624858133531,0.017771449155649,0.00274101451733192,1824.14305677623,0.0255391418495628,2335.03776360473
0.79,5,3.96605042617804,0.0177886085882109,0.00274466902347196,1821.71558499618,0.0254027890896376,2331.49468005408
0.78,5,3.95619991541892,0.0178096280855163,0.00275600444232997,1814.32252888319,0.0253110302052612,2321.28678108705
0.77,5,3.94667463864754,0.0178396822854412,0.00278531747733284,1795.30723823241,0.0253236458407453,2295.47949990705
0.76,5,3.93743340846637,0.0178700255032562,0.00282369595478742,1771.11412825801,0.0253867111713034,2264.7594057444
0.75,5,3.92842239881028,0.017901020247936,0.00288251046579577,1735.24877062488,0.0255635041733795,2222.96446206486
0.74,5,3.91957995096003,0.0179279042894254,0.00294798252944878,1696.71498827094,0.0257907453076539,2178.77243101161
0.73,5,3.9108397043553,0.0179460632713319,0.00302758539768888,1652.51741468659,0.0261250637323271,2129.49252832381
0.72,5,3.90213241922396,0.0179548851939606,0.00311058504922109,1608.1124268666,0.0265037189269208,2081.20207524202
0.71,5,3.8933865566925,0.0179441512532072,0.00320069904243438,1563.27302342011,0.0269752346024821,2034.98396000693
0.7,5,3.88452853335947,0.0179220629808648,0.00328383830705041,1522.96575122121,0.0274624781010929,1993.44476222489
0.69,5,3.8754835889639,0.0178770360024593,0.00335288680393559,1491.81456414374,0.0279814958972138,1961.35819591713
0.68,5,3.86617769667547,0.0178226265307656,0.00340546202755094,1468.2576902818,0.028468635541365,1937.62256205089
0.67,5,3.85654092694237,0.0177499253395184,0.00342592164121882,1459.50637431073,0.0288936268633381,1930.16755951985
0.66,5,3.84651379780261,0.0176739252943878,0.00342636751248546,1459.3708891064,0.0292278106016175,1933.65286920532
0.65,5,3.83605407994153,0.0175917165058185,0.00338914569788164,1475.45118205733,0.029391086197449,1957.72884282734
0.64,5,3.82514421974934,0.0175133460571362,0.00333582829257052,1499.42908152215,0.0294198886279218,1993.04079237653
0.63,5,3.81380849341678,0.0174419523327312,0.00325325488029963,1537.76199506116,0.0292042671081852,2048.775713403
0.62,5,3.80210983264473,0.0173799775235207,0.00316129993624232,1582.77755239445,0.0288577842718656,2112.52859840969
0.61,5,3.79015261928999,0.017334542428679,0.00305287092347482,1639.52790267405,0.0282815075841823,2190.36111268517
0.6,5,3.77807534431018,0.0172994758174927,0.00294233925470068,1700.93808814335,0.0276292785036184,2269.72959395947
0.59,5,3.76603585789628,0.0172820047137418,0.00282823934001629,1770.25609962206,0.0268481568156029,2351.70463947659
0.58,5,3.75419230974129,0.0172728176524885,0.00271703917092924,1842.04210109504,0.0260620434793309,2428.22618732456
0.57,5,3.74268446933042,0.0172772205526557,0.00261059603089028,1917.87683708596,0.0252677413502987,2495.80127902493
0.56,5,3.73161894743287,0.0172873620489447,0.00250946350967799,1994.22041959374,0.0245171222059659,2554.28385350425
0.55,5,3.72106268204477,0.0173066066767577,0.0024167552198676,2071.37118502048,0.0238357973535877,2598.34297346802
0.54,5,3.71104317386939,0.0173298810725233,0.00233044934383375,2147.02589217905,0.0232165299714427,2633.98936347984
0.53,5,3.70155443955396,0.0173593382617993,0.00225396656501359,2220.38522663622,0.0226924761422191,2656.72826780976
0.52,5,3.69256587298515,0.0173917651586205,0.00218541405225178,2288.91247475773,0.0222312058637591,2673.90408005396
0.51,5,3.68403164913513,0.0174286000293877,0.00212863253230241,2350.26739686801,0.0218631259927004,2682.82252533545
0.5,5,3.67589867848999,0.0174702981980074,0.00207614095451607,2409.12812189751,0.0215473276975404,2687.56246543001
0.49,5,3.66811234483904,0.0175188379820206,0.00202968440383076,2464.48004741275,0.021305078349066,2686.42414631113
0.48,5,3.66062115988748,0.0175724855709693,0.001989825165934,2513.18417785083,0.0211106244037924,2682.7720332514
0.47,5,3.65337829469399,0.0176332333347341,0.00195913661382222,2552.64744890121,0.0209826091190413,2675.62558619561
0.46,5,3.64634288672449,0.0177016696346472,0.00193311214368377,2586.68487641833,0.020896678670236,2665.77272229032
0.45,5,3.63948030320978,0.0177804514076509,0.00191336352809256,2613.42144494423,0.0208673763661651,2652.27818171882
0.44,5,3.63276137058051,0.0178686166050669,0.00189958422610418,2632.17200735394,0.0208809923584989,2636.09506662283
0.43,5,3.62616210059286,0.0179690056354435,0.00189358117819581,2640.51916046474,0.0209505182258583,2616.40953231981
0.42,5,3.61966272185942,0.018082802638531,0.0018870631873888,2649.64463790581,0.021053386900723,2592.67182970677
0.41,5,3.61324706876029,0.0182131711689982,0.00187990875507584,2659.73208202356,0.0211974654780399,2563.92586674402
0.4,5,3.60690177206734,0.0183551395027668,0.00187902488149517,2660.97541234237,0.0213829583704844,2532.45090672
0.39,5,3.60061573019542,0.0185112770761601,0.00188580053859365,2651.41559674312,0.0216190391340928,2497.64245799004
0.38,5,3.59437952673515,0.018676762101141,0.0019040644172352,2626.46403352052,0.0219014794708657,2460.38654307732
0.37,5,3.58818479542402,0.0188533053303541,0.00193591906967179,2583.30375457329,0.0222387640208836,2420.23523141968
0.36,5,3.58202384242146,0.0190376528146633,0.00197460910229589,2533.11888382688,0.0226105863144516,2378.86332674507
0.35,5,3.57588907892653,0.0192309427284945,0.00202113138858529,2474.88495313689,0.0230219833443316,2336.0928174766
0.34,5,3.56977248482775,0.0194246840552912,0.00208352095409921,2402.23829032039,0.0234728591726285,2292.3939198258
0.33,5,3.56366513274451,0.0196189164074973,0.00216317018620195,2313.91414760219,0.0239666781475331,2247.6851657455
0.32,5,3.55755665669431,0.019806430909219,0.00225845063809841,2217.68930956086,0.024492390795526,2203.94880939499
0.31,5,3.55143484808909,0.0199867226578265,0.00237053712664368,2112.9699728877,0.0250523941927925,2161.25793459357
0.3,5,3.5452852935574,0.0201520116750042,0.00249859798936058,2005.797709484,0.0256404176855762,2119.73886008793
0.29,5,3.53909081484184,0.0203016748181996,0.00264329672624844,1896.07063636726,0.0262576250962064,2079.44025692379
0.28,5,3.53283141232527,0.0204274179150094,0.00280170542303567,1789.35151547014,0.0269058246007352,2040.55641891859
0.27,5,3.52648199867209,0.020529026058629,0.00297394725522233,1685.66737138069,0.0275852946439349,2003.10005686122
0.26,5,3.52000916201728,0.0206159797925237,0.00312227708240282,1603.28343624407,0.0282767925874474,1966.64624143433
0.25,5,3.51336569799908,0.0206888948754286,0.00324769965510832,1541.30470371288,0.0289798130349571,1931.15284696676
0.24,5,3.5064831336788,0.020764834115097,0.00334207044196566,1496.49235476006,0.0297647879956494,1901.41090063089
0.23,5,3.49926382813476,0.0208436369299348,0.00340703828119775,1467.93486083355,0.0306273657155047,1877.11500268053
0.22,5,3.49157706382897,0.0209766058133301,0.00344216070876307,1452.57860485067,0.0316066289653719,1863.66252068694
0.21,5,3.48326783738476,0.0211582680057138,0.0034504532058778,1449.08977759834,0.0326907882270535,1859.95787193534
0.2,5,3.47418404144293,0.0214730312898681,0.00343915388085254,1453.92196695117,0.0338745687369447,1860.69478026206
0.19,5,3.46422116693422,0.0219060600220075,0.00341044646704746,1466.14770013909,0.0351468665639488,1865.37818317144
0.18,5,3.45337877483433,0.0225258742732665,0.00337012282783765,1483.87922353369,0.0363903718090243,1854.24407449706
0.17,5,3.44181240489186,0.0233064455475075,0.00331980168013172,1506.34930721371,0.0376090967082967,1829.49661889318
0.16,5,3.42985005393354,0.0242892558449784,0.00328677799109693,1521.2849810681,0.0387316518724473,1771.75340944056
0.15,5,3.41794419657607,0.0254406473029632,0.00326817301122197,1529.94016794276,0.0397740424605721,1686.50580253285
0.14,5,3.40656041024301,0.026723786104453,0.00325762656151482,1534.66358823914,0.0400086682373684,1577.23902601482
0.13,5,3.3960505533218,0.0281132811215633,0.00325358555434116,1536.2129952853,0.0395912064186309,1448.58219642906
0.12,5,3.38656793823123,0.0300110168774071,0.00513849645121811,1244.9894389428,0.0456122753572887,1256.18100956837
0.11,5,3.37804758345196,0.032306053620398,0.0085000352508929,724.89995647614,0.0566664603583539,1013.94970453675
0.1,5,3.37023002419655,0.035252586609634,0.0130954558970823,427.367544698754,0.0689896817254973,800.370247684114
0.09,5,3.36271126086009,0.0386821951079021,0.0186057829675616,294.85814085353,0.0822538761098405,608.035742315915
0.08,5,3.3550064153094,0.0418471828784809,0.0194698003815648,259.598469114928,0.0917871240696289,462.238902072732
0.07,5,3.3464772266818,0.0448172008847417,0.0169297492006237,295.627069591255,0.0986167030908871,350.623887683883
0.06,5,3.33585350430784,0.0473065098950917,0.0145462609654826,345.902409376383,0.118843625499707,276.008206768881
0.05,5,3.32030450578737,0.0405904778230781,0.0187511392170648,274.280262555825,0.129325353661895,273.029880862642
0.04,5,3.29439180481574,0.0232096762838631,0.0303519119470034,164.283058118676,0.0678884362390713,595.68996035132
0.03,5,3.25012252661522,NaN,NaN,NaN,NaN,NaN
0.02,5,3.18202777170782,NaN,NaN,NaN,NaN,NaN
0.00999999999999999,5,3.09510042285023,NaN,NaN,NaN,NaN,NaN
-8.67361737988404e-18,5,2.98546884367292,NaN,NaN,NaN,NaN,NaN
-0.01,5,2.74617664175841,NaN,NaN,NaN,NaN,NaN
-0.0197373230555555,5,NaN,NaN,NaN,NaN,NaN,NaN
1,-5,4.187562578,0.0175976287950588,0.00270736630901948,817.518377699499,0.0105297711482331,6000.67384282479
0.99,-5,4.14287137548519,0.0175976287950588,0.00270736630901948,817.518377699499,0.0105297711482331,6000.67384282479
0.98,-5,4.12466347228966,0.0175446390207321,0.00265405998311381,786.639522393727,0.0106739427987572,5743.99435848693
0.97,-5,4.11221947495224,0.0172400024218493,0.00234760353884327,609.117923608302,0.0115027812270973,4268.35181980253
0.96,-5,4.10365460141144,0.0172302851133985,0.00192349460692712,1595.65743042343,0.0124471385942896,3028.40890656545
0.95,-5,4.09783965141186,0.0181825776994192,0.00111560997468824,6379.29783123735,0.0137683121474012,2557.30472026042
0.94,-5,4.09368246022026,0.0188973538765695,0.000545781204404733,9504.6903894013,0.0152516141488507,2163.84274785835
0.93,-5,4.09019467397461,0.0188426201465055,0.00074721007108348,7257.66194471813,0.0172601827953742,2021.92740796281
0.92,-5,4.08657942136257,0.0187629746467012,0.00100964054078261,5217.85522586107,0.0192943787408455,1911.49012023575
0.91,-5,4.08219938267387,0.0186060579405239,0.00146128548641855,3820.80784960349,0.02140806531771,1898.69130182199
0.9,-5,4.07664230319651,0.0184499800815064,0.00187698775201477,2690.43696772963,0.0233318750608631,1898.52554905373
0.89,-5,4.06973647488271,0.0182963303995292,0.0021886481913603,2332.00377840259,0.0247060559916909,1934.92822188562
0.88,-5,4.06150893145082,0.0181537672024355,0.00245712999882206,2037.8456719916,0.0258527325449145,1977.46760555616
0.87,-5,4.05213657460015,0.0180428122479846,0.00260250690081592,1926.93973595095,0.0263507802815999,2037.50312504013
0.86,-5,4.04188766453754,0.0179445126352351,0.00271797656374428,1839.73113650166,0.026698785342037,2097.63546382272
0.85,-5,4.0310593953033,0.0178808487677418,0.00275159466248626,1817.37854274405,0.0266361464203022,2158.03278229862
0.84,-5,4.01993009084661,0.0178265062169051,0.00277363639693723,1802.69500773402,0.0265185162296695,2214.26407681026
0.83,-5,4.00873258613976,0.01779667140589,0.00276524138789192,1808.17507228691,0.0262563022039135,2259.54200119534
0.82,-5,3.99764515265496,0.0177740245198983,0.00275646167869167,1813.93005213944,0.0259986599028912,2298.27477714998
0.81,-5,3.98679188152767,0.0177695458884011,0.00274670959842518,1820.37991001477,0.0257525731284184,2320.46398566297
0.8,-5,3.97624858133531,0.0177714768973822,0.00274094411830362,1824.18994580542,0.0255390350666933,2335.02689707473
0.79,-5,3.96605042617804,0.01778861999603,0.00274464009223325,1821.73485480893,0.0254027453215519,2331.49021058831
0.78,-5,3.95619991541892,0.0178096280510116,0.00275600456047712,1814.32245098654,0.025311030582138,2321.28679340735
0.77,-5,3.94667463864754,0.0178396822576601,0.00278531757888065,1795.30717256232,0.0253236461966867,2295.47951119521
0.76,-5,3.93743340846637,0.0178700254813612,0.00282369604114684,1771.11407391233,0.0253867114953314,2264.75941560085
0.75,-5,3.92842239881028,0.0179010202300393,0.00288251054014749,1735.24872556984,0.0255635044407461,2222.96446958883
0.74,-5,3.91957995096003,0.0179279042757761,0.00294798259160227,1696.71495227986,0.0257907455227099,2178.77243663295
0.73,-5,3.9108397043553,0.0179460632624591,0.00302758544723971,1652.51738727827,0.0261250639043073,2129.49253295494
0.72,-5,3.90213241922396,0.0179548851890733,0.00311058508628844,1608.11240749948,0.0265037190580731,2081.20207884576
0.71,-5,3.8933865566925,0.0179441512506488,0.00320069906726785,1563.27301095993,0.026975234697515,2034.98396250543
0.7,-5,3.88452853335947,0.0179220629806991,0.0032838383213439,1522.96574448912,0.0274624781653786,1993.44476378767
0.69,-5,3.8754835889639,0.0178770360048157,0.00335288681111118,1491.81456075821,0.0279814959416056,1961.35819688667
0.68,-5,3.86617769667547,0.0178226265330102,0.00340546203495738,1468.25768704474,0.0284686355795167,1937.62256313192
0.67,-5,3.85654092694237,0.0177499253365164,0.0034259216631829,1459.50636498731,0.0288936269218683,1930.16756208628
0.66,-5,3.84651379780261,0.0176739252889885,0.0034263675387137,1459.37087801924,0.0292278106621387,1933.65287217019
0.65,-5,3.83605407994153,0.0175917165033847,0.00338914570900079,1475.45117734198,0.0293910862253542,1957.72884414487
0.64,-5,3.82514421974934,0.0175133460495104,0.00333582830470385,1499.42907565652,0.0294198886367725,1993.04079374274
0.63,-5,3.81380849341678,0.0174419523050862,0.00325325492275348,1537.7619743728,0.0292042671226313,2048.77571790061
0.62,-5,3.80210983264473,0.0173799774900188,0.00316129998723743,1582.77752748737,0.0288577842862695,2112.52860380575
0.61,-5,3.79015261928999,0.0173345424141898,0.0030528709447666,1639.52789216898,0.0282815075886441,2190.36111505856
0.6,-5,3.77807534431018,0.0172994758150681,0.00294233925728667,1700.93808666556,0.0276292785024281,2269.72959434441
0.59,-5,3.76603585789628,0.0172820047115911,0.00282823934255952,1770.25609805051,0.0268481568160408,2351.70463962816
0.58,-5,3.75419230974129,0.0172728178465836,0.00271703870552938,1842.04246053609,0.0260620428750125,2428.22610636599
0.57,-5,3.74268446933042,0.0172772212644883,0.0026105943299574,1917.87814993412,0.0252677391464513,2495.80098427798
0.56,-5,3.73161894743287,0.0172873628813868,0.00250946151930675,1994.22195684099,0.0245171196217398,2554.28350858975
0.55,-5,3.72106268204477,0.0173066069998453,0.00241675444084741,2071.37179024187,0.0238357963229204,2598.34283793753
0.54,-5,3.71104317386939,0.0173298810834679,0.002330449307312,2147.02592493584,0.0232165298961481,2633.98935654455
0.53,-5,3.70155443955396,0.0173593382631783,0.00225396655163898,2220.38523859617,0.022692476104512,2656.72826551696
0.52,-5,3.69256587298515,0.0173917651599657,0.00218541402778293,2288.91250266361,0.0222312057344068,2673.90407562096
0.51,-5,3.68403164913513,0.0174286000448472,0.00212863244591444,2350.26749525757,0.0218631255798813,2682.82250869458
0.5,-5,3.67589867848999,0.0174702982168965,0.00207614085576409,2409.12823453147,0.0215473272334089,2687.56244645001
0.49,-5,3.66811234483904,0.0175188379893084,0.00202968436242815,2464.48009517451,0.0213050781602137,2686.42413887521
0.48,-5,3.66062115988748,0.0175724855778455,0.00198982513020286,2513.18422473273,0.0211106242650369,2682.77202816449
0.47,-5,3.65337829469399,0.0176332333567532,0.00195913651192699,2552.64758385668,0.0209826087173649,2675.62557067593
0.46,-5,3.64634288672449,0.0177016696547379,0.00193311203975101,2586.68501393842,0.0208966782357056,2665.77270601655
0.45,-5,3.63948030320978,0.0177804514028428,0.0019133635084091,2613.42146997057,0.0208673762083525,2652.27817771427
0.44,-5,3.63276137058051,0.0178686166000428,0.00189958420014495,2632.17204406632,0.0208809922017084,2636.09506482944
0.43,-5,3.62616210059286,0.0179690056623578,0.00189358102803334,2640.51937063277,0.0209505177109399,2616.40951963489
0.42,-5,3.61966272185942,0.0180828026608874,0.00188706307093806,2649.64479965451,0.0210533865035942,2592.67181888037
0.41,-5,3.61324706876029,0.0182131711416894,0.0018799088675112,2659.73192112747,0.0211974657869092,2563.9258735345
0.4,-5,3.60690177206734,0.0183551394694376,0.00187902503181671,2660.97519823832,0.021382958859362,2532.4509192511
0.39,-5,3.60061573019542,0.0185112770901231,0.00188580049349366,2651.41565855004,0.0216190391604789,2497.64246175482
0.38,-5,3.59437952673515,0.018676762139002,0.00190406427298572,2626.4642329204,0.0219014792517356,2460.38654210541
0.37,-5,3.58818479542402,0.0188533053644376,0.00193591894016439,2583.30392793342,0.0222387638129231,2420.23523047821
0.36,-5,3.58202384242146,0.0190376528279578,0.00197460906326149,2533.1189412622,0.0226105862627131,2378.86332558624
0.35,-5,3.57588907892653,0.0192309427015075,0.00202113152679943,2474.8847916535,0.023021983615022,2336.09281581647
0.34,-5,3.56977248482775,0.0194246840061173,0.00208352116686223,2402.23804228161,0.0234728595638174,2292.39391879378
0.33,-5,3.56366513274451,0.0196189163558191,0.00216317036180206,2313.9139569865,0.0239666784395702,2247.68516657007
0.32,-5,3.55755665669431,0.0198064308997492,0.002258450667214,2217.68926345951,0.0244923908447345,2203.94880932695
0.31,-5,3.55143484808909,0.0199867227386386,0.00237053689173673,2112.97016493757,0.025052393844697,2161.25793067708
0.3,-5,3.5452852935574,0.0201520118222756,0.0024985975702268,2005.79804108932,0.0256404170549405,2119.73885240636
0.29,-5,3.53909081484184,0.0203016750071183,0.00264329620599787,1896.07100483707,0.0262576243025609,2079.44024556395
0.28,-5,3.53283141232527,0.0204274180860017,0.00280170496377431,1789.35182222909,0.0269058238997711,2040.55640761454
0.27,-5,3.52648199867209,0.0205290261515857,0.00297394702051258,1685.66751696782,0.0275852942936408,2003.10004938056
0.26,-5,3.52000916201728,0.0206159798531331,0.00312227696573025,1603.28349671401,0.0282767924665604,1966.64623285524
0.25,-5,3.51336569799908,0.0206888949474593,0.00324769955443412,1541.30475192454,0.0289798130273096,1931.15283257422
0.24,-5,3.5064831336788,0.0207648341739164,0.00334207037378037,1496.49238578971,0.0297647880423492,1901.41088803148
0.23,-5,3.49926382813476,0.0208436369522184,0.00340703826111628,1467.93487001889,0.030627365760787,1877.11499907691
0.22,-5,3.49157706382897,0.0209766058172095,0.00344216071070457,1452.57860401633,0.0316066289956474,1863.66252115739
0.21,-5,3.48326783738476,0.0211582680074887,0.00345045320639656,1449.08977737422,0.0326907882301062,1859.95787205543
0.2,-5,3.47418404144293,0.0214730312931671,0.00343915387568276,1453.92196917034,0.0338745687240435,1860.69478000909
0.19,-5,3.46422116693422,0.0219060600300549,0.00341044645239882,1466.14770643027,0.0351468665451065,1865.37818252525
0.18,-5,3.45337877483433,0.0225258742828687,0.00337012280999029,1483.87923131993,0.036390371786859,1854.24407368067
0.17,-5,3.44181240489186,0.0233064455559157,0.00331980166449064,1506.34931427715,0.0376090966850617,1829.49661809852
0.16,-5,3.42985005393354,0.0242892558390208,0.00328677799375075,1521.28497970886,0.0387316518439756,1771.7534093178
0.15,-5,3.41794419657607,0.02544064727166,0.00326817304558174,1529.94015174242,0.03977404242339,1686.50580362393
0.14,-5,3.40656041024301,0.0267237870045471,0.00325762460784501,1534.66451167838,0.0400086669877234,1577.23900627209
0.13,-5,3.3960505533218,0.0281132837254083,0.0032535799821616,1536.21562889161,0.0395912029847649,1448.58213805399
0.12,-5,3.38656793823123,0.030011023761583,0.00513846330742492,1244.99328689999,0.0456120242497919,1256.18090105452
0.11,-5,3.37804758345196,0.032306066799064,0.00849995581091104,724.904631195723,0.0566657696737099,1013.94953688931
0.1,-5,3.37023002419655,0.0352525888947511,0.0130954333650536,427.370577290145,0.0689892180711947,800.370218267941
0.09,-5,3.36271126086009,0.0386821737547757,0.0186058938679383,294.857700668304,0.0822541337661666,608.035997474337
0.08,-5,3.3550064153094,0.0418507267435872,0.0194673149857484,259.632071603241,0.0917977415006847,462.10191327703
0.07,-5,3.3464772266818,0.0448257531573667,0.0169230794369459,295.7548846838,0.0986758781903019,350.33778371847
0.06,-5,3.33585350430784,0.0473082847531119,0.0145448199851764,345.934406892351,0.118860155245066,275.954145322108
0.05,-5,3.32030450578737,0.0308250402895594,0.0254815211840086,218.663956407833,0.10320026841021,373.614846328545
0.04,-5,3.29439180481574,0.0221392368584388,0.0311248397094078,158.235372185921,0.0649181744282379,610.768841778305
0.03,-5,3.25012252367241,NaN,NaN,NaN,NaN,NaN
0.02,-5,3.18202777110511,NaN,NaN,NaN,NaN,NaN
0.00999999999999999,-5,3.09510042261902,NaN,NaN,NaN,NaN,NaN
-8.67361737988404e-18,-5,2.98546884367292,NaN,NaN,NaN,NaN,NaN
-0.01,-5,2.7461766662014,NaN,NaN,NaN,NaN,NaN
-0.0197373230555555,-5,NaN,NaN,NaN,NaN,NaN,NaN
